Listing ID,Listing name,Final URL,Image URL,City name,Description,Price,Property type,Listing type,Contextual keywords,Address,Tracking template,Custom parameter,Final mobile URL,Android app link,iOS app link,iOS app store ID,Formatted price
31575,"Apartamento com 3 quartos para alugar, 125m² - Centro - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/vila-seixas/31575,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/31575/d393dc4d88425129bb84021f26fe27c7AT.jpg,RIBEIRÃO PRETO,Apartamento - 3 quartos - Vila Seixas - 125m² - Ribeirão Preto,1350 BRL,apartment,rent,apartamento;locação;3 quartos;vila seixas;ribeirão preto,"VILA SEIXAS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.350/mês
31704,"Salão comercial para alugar, 60m² - Campos Elíseos - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/campos-eliseos/31704,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/31704/1dea97f3eea9d50fe9a157e4a60aeeb0AT.jpg,RIBEIRÃO PRETO,Comercial - Campos Elíseos - 60m² - Ribeirão Preto,1500 BRL,commercial,rent,comercial;locação;campos elíseos;ribeirão preto,"CAMPOS ELÍSEOS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.500/mês
11790,"Casa comercial para alugar, 442m² - Jardim São Luiz - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/jardim-sao-luiz/11790,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/11790/873f79f2a8f3199e2107edfa8e0acbe3AT.jpg,RIBEIRÃO PRETO,Casa - Jardim São Luiz - 442m² - Ribeirão Preto,11800 BRL,house,rent,casa;locação;jardim são luiz;ribeirão preto,"JARDIM SÃO LUIZ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 11.800/mês
43272,"Sala comercial para alugar, 40m² - Jardim São Luiz - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-sao-luiz/43272,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43272/aaff17df01dff8933eee99c2b9c5c60eAT.jpg,RIBEIRÃO PRETO,Comercial - Jardim São Luiz - 40m² - Ribeirão Preto,1800 BRL,commercial,rent,comercial;locação;jardim são luiz;ribeirão preto,"JARDIM SÃO LUIZ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.800/mês
11812,"Salão comercial para alugar, 187m² - Campos Elíseos - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/campos-eliseos/11812,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/11812/54359ebfee8d63b8824738d619713055AT.jpg,RIBEIRÃO PRETO,Comercial - Campos Elíseos - 187m² - Ribeirão Preto,9800 BRL,commercial,rent,comercial;locação;campos elíseos;ribeirão preto,"CAMPOS ELÍSEOS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 9.800/mês
43274,"Sala comercial para alugar, 15m² - Jardim São Luiz - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-sao-luiz/43274,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43274/f0fec0ecac71014c1d0357f65ede4229AT.jpg,RIBEIRÃO PRETO,Comercial - Jardim São Luiz - 15m² - Ribeirão Preto,1400 BRL,commercial,rent,comercial;locação;jardim são luiz;ribeirão preto,"JARDIM SÃO LUIZ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.400/mês
11879,"Casa sobrado comercial para Locação no Centro, Ribeirão Preto - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/alto-da-boa-vista/11879,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/11879/1695760078108AT.jpg,RIBEIRÃO PRETO,Casa - 1 quartos - Alto Da Boa Vista - 216m² - Ribeirão Preto,3500 BRL,house,rent,casa;locação;1 quartos;alto da boa vista;ribeirão preto,"ALTO DA BOA VISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.500/mês
12061,"Sala Comercial para alugar, 25m² - Centro - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/centro/12061,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/12061/1694553504725AT.jpg,RIBEIRÃO PRETO,Comercial - Centro - 25m² - Ribeirão Preto,1500 BRL,commercial,rent,comercial;locação;centro;ribeirão preto,"Centro, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.500/mês
43283,"Apartamento mobiliado com 1 quarto para alugar, 51m² - Bosque das Juritis - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/bosque-das-juritis/43283,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43283/2d0610584855cbb82d1d2b6697b6d614AT.jpg,RIBEIRÃO PRETO,Apartamento - 1 quartos - Bosque Das Juritis - 51m² - Ribeirão Preto,2750 BRL,apartment,rent,apartamento;locação;1 quartos;bosque das juritis;ribeirão preto,"BOSQUE DAS JURITIS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.750/mês
12568,"Sala comercial para alugar, 20m² - Jardim Independência - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/independencia/12568,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/12568/60b8600109528e2451a98cd20fae002bAT.jpg,RIBEIRÃO PRETO,Comercial - Independência - 20m² - Ribeirão Preto,750 BRL,commercial,rent,comercial;locação;independência;ribeirão preto,"Independência, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 750/mês
17374,"Ponto comercial para alugar, 250m² - Parque Industrial Tanquinho - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/parque-industrial-tanquinho/17374,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/17374/ed2bc7980e6c15144d6bb332b88f845aAT.jpg,RIBEIRÃO PRETO,Comercial - Parque Industrial Tanquinho - 250m² - Ribeirão Preto,3820 BRL,commercial,rent,comercial;locação;parque industrial tanquinho;ribeirão preto,"PARQUE INDUSTRIAL TANQUINHO, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.820/mês
12166,"Casa de condomínio com 3 quartos para alugar, 237m² - Bonfim Paulista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/reserva-san-tiago/12166,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/12166/1694554735835AT.jpg,RIBEIRÃO PRETO,Casa - 3 quartos - Reserva San Tiago - 237m² - Ribeirão Preto,8000 BRL,house,rent,casa;locação;3 quartos;reserva san tiago;ribeirão preto,"Reserva San Tiago, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 8.000/mês
43289,"Apartamento com 2 quartos para alugar, 60m² - Centro - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/centro/43289,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43289/dbddf46cdb8faa7e12426c24f16e736aAT.jpg,RIBEIRÃO PRETO,Apartamento - 2 quartos - Centro - 60m² - Ribeirão Preto,1600 BRL,apartment,rent,apartamento;locação;2 quartos;centro;ribeirão preto,"Centro, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.600/mês
22957,"Salão comercial para alugar, m² -115m² VILA VIRGINIA - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/vila-virginia/22957,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/22957/f51919b02b07f1a848e355f0351601f6AT.jpg,RIBEIRÃO PRETO,Comercial - Vila Virgínia - 140m² - Ribeirão Preto,3600 BRL,commercial,rent,comercial;locação;vila virgínia;ribeirão preto,"VILA VIRGÍNIA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.600/mês
27409,"Salão comercial para alugar, 60m² - Vila Mariana - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/vila-mariana/27409,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27409/16796e7846108a46662ba5e045a24941AT.jpg,RIBEIRÃO PRETO,Comercial - Vila Mariana - 60m² - Ribeirão Preto,1300 BRL,commercial,rent,comercial;locação;vila mariana;ribeirão preto,"VILA MARIANA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.300/mês
43292,"Apartamento com 2 quartos para alugar, 60m² - Centro - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/centro/43292,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43292/5a3b5d7b79c7249bc116605b87f4ce70AT.jpg,RIBEIRÃO PRETO,Apartamento - 2 quartos - Centro - 60m² - Ribeirão Preto,1600 BRL,apartment,rent,apartamento;locação;2 quartos;centro;ribeirão preto,"Centro, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.600/mês
43297,"Salão comercial para alugar, 110m² - Centro - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/centro/43297,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43297/cb83c2dc589f4cb5277f76377a1af051AT.jpg,RIBEIRÃO PRETO,Comercial - Centro - 110m² - Ribeirão Preto,2000 BRL,commercial,rent,comercial;locação;centro;ribeirão preto,"Centro, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.000/mês
43293,"Apartamento com 2 quartos para alugar, 69m² - Jardim Paulista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/jardim-paulista/43293,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43293/9711579e40ef4895b767c08569e2da46AT.jpg,RIBEIRÃO PRETO,Apartamento - 2 quartos - Jardim Paulista - 69m² - Ribeirão Preto,2000 BRL,apartment,rent,apartamento;locação;2 quartos;jardim paulista;ribeirão preto,"JARDIM PAULISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.000/mês
27578,"Sala Comercial para alugar, 30m² - Campos Elíseos - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/campos-eliseos/27578,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27578/1696313640693AT.jpg,RIBEIRÃO PRETO,Comercial - Campos Elíseos - 30m² - Ribeirão Preto,600 BRL,commercial,rent,comercial;locação;campos elíseos;ribeirão preto,"CAMPOS ELÍSEOS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 600/mês
27667,"Casa comercial com 7 salas para alugar, 252m² - Jardim América - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/jardim-america/27667,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27667/1695756317602AT.jpg,RIBEIRÃO PRETO,Casa - 1 quartos - Jardim América - 252m² - Ribeirão Preto,8000 BRL,house,rent,casa;locação;1 quartos;jardim américa;ribeirão preto,"JARDIM AMÉRICA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 8.000/mês
43301,"Sala comercial para alugar, 42m² - Jardim Irajá - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-iraja/43301,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43301/045a0f52d09b167f629470d7d4004ce7AT.jpg,RIBEIRÃO PRETO,Comercial - Jardim Irajá - 42m² - Ribeirão Preto,1600 BRL,commercial,rent,comercial;locação;jardim irajá;ribeirão preto,"JARDIM IRAJÁ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.600/mês
27675,"Salão Comercial para alugar, 160m² - Ipiranga - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/ipiranga/27675,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27675/1695754844295AT.jpg,RIBEIRÃO PRETO,Comercial - Ipiranga - 160m² - Ribeirão Preto,6000 BRL,commercial,rent,comercial;locação;ipiranga;ribeirão preto,"Ipiranga, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 6.000/mês
43302,"Salão comercial para alugar,45m² - Jardim Paulista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-paulista/43302,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43302/07124592b9adefb0e3ace409940c16b5AT.jpg,RIBEIRÃO PRETO,Comercial - Jardim Paulista - 0m² - Ribeirão Preto,2500 BRL,commercial,rent,comercial;locação;jardim paulista;ribeirão preto,"JARDIM PAULISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.500/mês
43303,"Salão comercial para alugar, 45m² - Jardim Paulista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-paulista/43303,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43303/8955dda7b15cbcd5b428a95fdc4df4b6AT.jpg,RIBEIRÃO PRETO,Comercial - Jardim Paulista - 45m² - Ribeirão Preto,2500 BRL,commercial,rent,comercial;locação;jardim paulista;ribeirão preto,"JARDIM PAULISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.500/mês
43304,"Galpão comercial com 1 sala para locação, 430m² - Jardim Novo Mundo - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-novo-mundo/43304,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43304/7a53934e002b73147953beac8332866dAT.jpg,RIBEIRÃO PRETO,Comercial - Jardim Novo Mundo - 430m² - Ribeirão Preto,11000 BRL,commercial,rent,comercial;locação;jardim novo mundo;ribeirão preto,"JARDIM NOVO MUNDO, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 11.000/mês
27764,Apartamento mobiliado com 3 quartos para alugar - Jardim Irajá - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/jardim-iraja/27764,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27764/b33a27a13716f8c2c66d4ba288ab1e23AT.jpg,RIBEIRÃO PRETO,Apartamento - 3 quartos - Jardim Irajá - 111m² - Ribeirão Preto,8700 BRL,apartment,rent,apartamento;locação;3 quartos;jardim irajá;ribeirão preto,"JARDIM IRAJÁ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 8.700/mês
43307,"Casa comercial com 3 quartos para alugar, 730m² - Jardim Canadá - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/jardim-canada/43307,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43307/f59e0281e021798edc9de72cc0bdaf80AT.jpg,RIBEIRÃO PRETO,Casa - 5 quartos - Jardim Canadá - 730m² - Ribeirão Preto,50000 BRL,house,rent,casa;locação;5 quartos;jardim canadá;ribeirão preto,"JARDIM CANADÁ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 50.000/mês
27785,"Apartamento residencial para Locação no Jardim Heitor Rigon, Ribeirão Preto - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/jardim-heitor-rigon/27785,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27785/1695756503826AT.jpg,RIBEIRÃO PRETO,Apartamento - 2 quartos - Jardim Heitor Rigon - 42m² - Ribeirão Preto,1050 BRL,apartment,rent,apartamento;locação;2 quartos;jardim heitor rigon;ribeirão preto,"JARDIM HEITOR RIGON, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.050/mês
43311,"Casa residencial/comercial com 5 quartos para alugar,367m² - Jardim Paulista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/jardim-paulista/43311,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43311/469dedc66bae0193391cababdfbb0d89AT.jpg,RIBEIRÃO PRETO,Casa - 5 quartos - Jardim Paulista - 0m² - Ribeirão Preto,8000 BRL,house,rent,casa;locação;5 quartos;jardim paulista;ribeirão preto,"JARDIM PAULISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 8.000/mês
43314,"Apartamento com 2 quartos para alugar, 70m² - Vila do Golf - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/vila-do-golf/43314,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43314/770db53cc9e7e4e85a8b7c482817090fAT.jpg,RIBEIRÃO PRETO,Apartamento - 2 quartos - Vila Do Golf - 70m² - Ribeirão Preto,3100 BRL,apartment,rent,apartamento;locação;2 quartos;vila do golf;ribeirão preto,"VILA DO GOLF, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.100/mês
43318,"Apartamento com 2 quartos para alugar, 59m² - Residencial Palmares - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/residencial-e-comercial-palmares/43318,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43318/bd2509b880f47794b82edfe3bd3b5befAT.jpg,RIBEIRÃO PRETO,Apartamento - 2 quartos - Residencial E Comercial Palmares - 59m² - Ribeirão Preto,1400 BRL,apartment,rent,apartamento;locação;2 quartos;residencial e comercial palmares;ribeirão preto,"RESIDENCIAL E COMERCIAL PALMARES, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.400/mês
43313,"Apartamento com 2 quartos para alugar,71m² - Jardim Paulista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/jardim-paulista/43313,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43313/58b4790ef451761564ddeec786f584f3AT.jpg,RIBEIRÃO PRETO,Apartamento - 2 quartos - Jardim Paulista - 0m² - Ribeirão Preto,2800 BRL,apartment,rent,apartamento;locação;2 quartos;jardim paulista;ribeirão preto,"JARDIM PAULISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.800/mês
28055,Casa comercial com 4 quartos para alugar 431m³ - jardim Irajá - Galeria Imobiliária,https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/jardim-iraja/28055,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28055/1695752314370AT.jpg,RIBEIRÃO PRETO,Casa - 5 quartos - Jardim Irajá - 533m² - Ribeirão Preto,15000 BRL,house,rent,casa;locação;5 quartos;jardim irajá;ribeirão preto,"JARDIM IRAJÁ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 15.000/mês
27944,"Casa Residencial/Comercial com 5 quartos para alugar, 421m² - Alto da Boa Vista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/casas/ribeirao-preto/alto-da-boa-vista/27944,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/27944/1694559821525AT.jpg,RIBEIRÃO PRETO,Casa - 5 quartos - Alto Da Boa Vista - 421m² - Ribeirão Preto,25000 BRL,house,rent,casa;locação;5 quartos;alto da boa vista;ribeirão preto,"ALTO DA BOA VISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 25.000/mês
28092,"Apartamento Flat Mobiliado para alugar, 49m² - Alto da Boa Vista - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/alto-da-boa-vista/28092,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28092/7b6f90b35d0838e05c4faa82f101261fAT.jpg,RIBEIRÃO PRETO,Apartamento - 1 quartos - Alto Da Boa Vista - 49m² - Ribeirão Preto,3500 BRL,apartment,rent,apartamento;locação;1 quartos;alto da boa vista;ribeirão preto,"ALTO DA BOA VISTA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.500/mês
43330,"Salão comercial para alugar, 323m² - Campos Elíseos - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/campos-eliseos/43330,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43330/b53117d187051349876c38f90eaf4354AT.jpg,RIBEIRÃO PRETO,Comercial - Campos Elíseos - 323m² - Ribeirão Preto,12000 BRL,commercial,rent,comercial;locação;campos elíseos;ribeirão preto,"CAMPOS ELÍSEOS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 12.000/mês
43327,"Galpão comercial para alugar, 460m² - Jardim Paulistano - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-anhanguera/43327,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43327/39b52e87d9b9d26843bd13e936cee1cdAT.jpg,RIBEIRÃO PRETO,Comercial - Jardim Anhanguera - 460m² - Ribeirão Preto,15000 BRL,commercial,rent,comercial;locação;jardim anhanguera;ribeirão preto,"JARDIM ANHANGUERA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 15.000/mês
28352,"Salão Comercial para alugar, 80m² - Vila Seixas - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/vila-seixas/28352,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28352/1696292977394AT.jpg,RIBEIRÃO PRETO,Comercial - Vila Seixas - 80m² - Ribeirão Preto,1800 BRL,commercial,rent,comercial;locação;vila seixas;ribeirão preto,"VILA SEIXAS, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.800/mês
43340,"Apartamento com 2 quartos para alugar, 72m² - Jardim Botânico - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/jardim-botanico/43340,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43340/3a76706124680243b87475c035ae20d5AT.jpg,RIBEIRÃO PRETO,Apartamento - 2 quartos - Jardim Botânico - 72m² - Ribeirão Preto,2450 BRL,apartment,rent,apartamento;locação;2 quartos;jardim botânico;ribeirão preto,"JARDIM BOTÂNICO, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.450/mês
28418,"Sala Comercial para Locação - Centro, Ribeirão Preto - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/centro/28418,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28418/1695760760939AT.jpg,RIBEIRÃO PRETO,Comercial - Centro - 419m² - Ribeirão Preto,1400 BRL,commercial,rent,comercial;locação;centro;ribeirão preto,"Centro, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.400/mês
28421,"Apartamento mobiliado com 1 quarto para alugar, 37m² - Nova Aliança - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/apartamentos/ribeirao-preto/nova-alianca/28421,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28421/40f5b346214355cb3685c3bdc90fca77AT.jpg,RIBEIRÃO PRETO,Apartamento - 1 quartos - Nova Aliança - 37m² - Ribeirão Preto,1300 BRL,apartment,rent,apartamento;locação;1 quartos;nova aliança;ribeirão preto,"Nova Aliança, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 1.300/mês
43349,"Sala comercial para alugar, 18m² - Jardim América - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-america/43349,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43349/82146ba5486e7209ab918c71621ebc6fAT.jpg,RIBEIRÃO PRETO,Comercial - Jardim América - 18m² - Ribeirão Preto,2400 BRL,commercial,rent,comercial;locação;jardim américa;ribeirão preto,"JARDIM AMÉRICA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 2.400/mês
28446,"Galpão comercial para alugar, 3.000m² - Jardim Jóquei Clube - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-joquei-clube/28446,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28446/1694558745631AT.jpg,RIBEIRÃO PRETO,Comercial - Jardim Jóquei Clube - 3m² - Ribeirão Preto,40000 BRL,commercial,rent,comercial;locação;jardim jóquei clube;ribeirão preto,"JARDIM JÓQUEI CLUBE, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 40.000/mês
43353,"Terreno para alugar, 800m² - Jardim Canadá - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/terreno/ribeirao-preto/jardim-canada/43353,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43353/281cf972baadc3524b046713fa2530a5AT.jpg,RIBEIRÃO PRETO,Terreno - Jardim Canadá - 800m² - Ribeirão Preto,3500 BRL,land,rent,terreno;locação;jardim canadá;ribeirão preto,"JARDIM CANADÁ, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 3.500/mês
28449,"Sala Comercial para alugar, 268m² - Jardim América - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-america/28449,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28449/1694559115912AT.jpg,RIBEIRÃO PRETO,Comercial - Jardim América - 268m² - Ribeirão Preto,700 BRL,commercial,rent,comercial;locação;jardim américa;ribeirão preto,"JARDIM AMÉRICA, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 700/mês
43355,"Salão comercial para alugar, 187m² - Alto do Ipiranga - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/ipiranga/43355,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/43355/7e86114f5f96034007a1b377f7ab73e1AT.jpg,RIBEIRÃO PRETO,Comercial - Ipiranga - 187m² - Ribeirão Preto,8200 BRL,commercial,rent,comercial;locação;ipiranga;ribeirão preto,"Ipiranga, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 8.200/mês
28491,"Salão comercial com 4 salas para alugar, 579m² - Jardim Paulistano - Galeria Imobiliária",https://galeriaimobiliaria.com.br/imovel/locacao/comercial/ribeirao-preto/jardim-paulistano/28491,https://s3.amazonaws.com/msys-imob-galeriaimobiliaria/imovel/fotos/28491/1694553400525AT.jpg,RIBEIRÃO PRETO,Comercial - Jardim Paulistano - 579m² - Ribeirão Preto,10000 BRL,commercial,rent,comercial;locação;jardim paulistano;ribeirão preto,"JARDIM PAULISTANO, RIBEIRÃO PRETO, São Paulo",,,,,,,R$ 10.000/mês
